mp_id,formula,natom_prim,u2_0K_A2,u2_300K_A2,d_min_A,delta_nuc_300K,q300
3503,Li6WN4,22,0.004579360733883018,0.007882509324235825,1.8821966362056695,0.0022250230136534213,0.580952149311535
3520,Y2SiO5,32,0.0026732324746348863,0.007848385882498041,1.6247061552751254,0.002973244993490023,0.3406092048297746
3529,K3VS4,32,0.004342358295201865,0.029264679557459,2.142156266415741,0.006377367962993471,0.1483822259757183
3552,Li2Si2O5,36,0.0038398629817154436,0.009246623208460201,1.5943175946994197,0.00363775530720749,0.4152719209107774
3575,Ca3(BO3)2,22,0.0031713311049057676,0.010775379406543231,1.3882327139147126,0.005591238552729111,0.2943127091172318
3635,LiBO2,16,0.004331729895312861,0.011083169795309872,1.3320840648046326,0.006245981889560411,0.39083853945339203
3688,Er2Sn2O7,22,0.0022598416769098423,0.0050997305060542005,2.054264971891573,0.0012084656345112076,0.4431296269924551
3707,CaGe2O5,16,0.0025367519254064956,0.0066222840770326615,1.759151691842616,0.0021399381741183648,0.3830629879205021
3719,Rb3NbS4,32,0.0038432881423102736,0.033151224209370785,2.276847766984873,0.006394867972050119,0.1159320125868504
3727,Nd3NbO7,22,0.0027214636425432165,0.0120426283360092,1.9958947415245158,0.0030230547682146523,0.22598585347067857
3739,NdCuSe2,16,0.0018794585990697125,0.009910023615907098,2.415812362223384,0.0016980414633912646,0.18965228256902386
3777,BaSiN2,16,0.0023992451822422776,0.006750821757584502,1.7231300897192894,0.0022736337583223526,0.3554004635875243
